product,agb_Mg_ha,year,IGBP_Class,Longitude,Latitude,IGBP_Name,ffp_radius
gfw,NA,GFW_CA,11,-114.2760791,34.13275248,Permanent Wetlands,1
gfw,562,GFW_CA,11,-123.2239209,40.96721656,Permanent Wetlands,1
gfw,NA,GFW_CA,11,-104.5728417,33.81800743,Permanent Wetlands,1
gfw,NA,GFW_CA,11,-109.8965827,35.79640492,Permanent Wetlands,1
gfw,NA,GFW_CA,11,-121.7041367,38.17048192,Permanent Wetlands,1
gfw,NA,GFW_CA,11,-109.3839928,35.31079826,Permanent Wetlands,1
gfw,NA,GFW_CA,11,-109.051259,34.42951211,Permanent Wetlands,1
gfw,NA,GFW_CA,11,-107.4055755,33.46729151,Permanent Wetlands,1
gfw,NA,GFW_CA,11,-110.4721223,33.30542262,Permanent Wetlands,1
gfw,NA,GFW_CA,11,-120.3821942,35.58957246,Permanent Wetlands,1
gfw,202.0000153,GFW_CA,11,-122.2616906,41.42584508,Permanent Wetlands,1
gfw,227.1618958,GFW_CA,11,-120.7688849,41.22800533,Permanent Wetlands,1
gfw,NA,GFW_CA,11,-107.7922662,31.84860264,Permanent Wetlands,1
gfw,484,GFW_CA,11,-123.1789568,40.5895225,Permanent Wetlands,1
gfw,NA,GFW_CA,11,-114.3480216,35.13094395,Permanent Wetlands,1
gfw,NA,GFW_CA,11,-115.8588129,33.53024052,Permanent Wetlands,1
gfw,NA,GFW_CA,12,-117.1897482,34.16872335,Croplands,1
gfw,NA,GFW_CA,12,-113.403777,32.36118745,Croplands,1
gfw,NA,GFW_CA,12,-120.4901079,37.54998452,Croplands,1
gfw,NA,GFW_CA,12,-110.0944245,36.79459639,Croplands,1
gfw,NA,GFW_CA,12,-106.9559353,34.5374247,Croplands,1
gfw,NA,GFW_CA,12,-111.1735612,36.58776392,Croplands,1
gfw,NA,GFW_CA,12,-116.830036,33.04463386,Croplands,1
gfw,NA,GFW_CA,12,-120.1393885,39.98701053,Croplands,1
gfw,742.8207397,GFW_CA,12,-123.1160072,40.12190127,Croplands,1
gfw,5,GFW_CA,12,-121.7670863,40.88628212,Croplands,1
gfw,NA,GFW_CA,12,-111.4073741,32.80183053,Croplands,1
gfw,1,GFW_CA,12,-118.772482,34.3126068,Croplands,1
gfw,NA,GFW_CA,12,-111.7131295,34.19570149,Croplands,1
gfw,NA,GFW_CA,12,-121.4433453,37.82875872,Croplands,1
gfw,NA,GFW_CA,12,-112.0188849,32.61298349,Croplands,1
gfw,NA,GFW_CA,12,-114.9595324,34.06980347,Croplands,1
gfw,NA,GFW_CA,12,-103.7005396,35.54460888,Croplands,1
gfw,NA,GFW_CA,12,-110.9667266,35.76043406,Croplands,1
gfw,NA,GFW_CA,12,-104.3570144,36.09316455,Croplands,1
gfw,NA,GFW_CA,12,-118.9073741,35.00504592,Croplands,1
gfw,NA,GFW_CA,12,-120.5710432,41.76756828,Croplands,1
gfw,1,GFW_CA,12,-121.0206835,36.32697516,Croplands,1
gfw,1,GFW_CA,12,-122.8192446,38.42227797,Croplands,1
gfw,34.99999619,GFW_CA,12,-120.9577338,40.00499596,Croplands,1
gfw,NA,GFW_CA,12,-110.3102518,34.52843198,Croplands,1
gfw,NA,GFW_CA,12,-109.5188849,33.93491273,Croplands,1
gfw,8,GFW_CA,12,-118.2329137,35.26583468,Croplands,1
gfw,NA,GFW_CA,12,-121.8660072,38.41328525,Croplands,1
gfw,NA,GFW_CA,12,-108.1429856,32.47809276,Croplands,1
gfw,NA,GFW_CA,12,-106.7131295,34.67231544,Croplands,1
gfw,NA,GFW_CA,12,-122.2796763,39.72622177,Croplands,1
gfw,NA,GFW_CA,12,-112.8192446,35.60755789,Croplands,1
gfw,744,GFW_CA,12,-119.3570144,37.31617391,Croplands,1
gfw,NA,GFW_CA,12,-115.2383094,34.02483989,Croplands,1
gfw,893,GFW_CA,12,-122.9721223,39.88809066,Croplands,1
gfw,NA,GFW_CA,12,-122.1717626,40.30175559,Croplands,1
gfw,NA,GFW_CA,12,-116.4523381,34.58238828,Croplands,1
gfw,NA,GFW_CA,12,-109.8516187,35.20288567,Croplands,1
gfw,NA,GFW_CA,12,-104.3839928,35.57158703,Croplands,1
gfw,NA,GFW_CA,12,-107.9451439,33.1255683,Croplands,1
gfw,NA,GFW_CA,12,-107.1807554,33.13456102,Croplands,1
gfw,NA,GFW_CA,12,-112.522482,32.24428214,Croplands,1
gfw,NA,GFW_CA,12,-117.3606115,36.10215726,Croplands,1
gfw,244.9999847,GFW_CA,12,-123.2149281,39.07874623,Croplands,1
gfw,NA,GFW_CA,12,-103.9973022,33.41333521,Croplands,1
gfw,NA,GFW_CA,12,-116.0206835,33.9169273,Croplands,1
gfw,NA,GFW_CA,12,-105.1393885,36.26402615,Croplands,1
gfw,NA,GFW_CA,12,-107.0278777,32.62197621,Croplands,1
gfw,NA,GFW_CA,12,-112.7023381,32.91873584,Croplands,1
gfw,NA,GFW_CA,12,-118.1969424,35.6165506,Croplands,1
gfw,NA,GFW_CA,12,-113.2868705,33.22448818,Croplands,1
gfw,NA,GFW_CA,12,-118.1070144,37.46905008,Croplands,1
gfw,NA,GFW_CA,12,-115.6160072,32.70291065,Croplands,1
gfw,NA,GFW_CA,12,-117.6753597,34.54641741,Croplands,1
gfw,NA,GFW_CA,12,-120.580036,37.41509378,Croplands,1
gfw,NA,GFW_CA,12,-120.6339928,37.96364945,Croplands,1
gfw,5,GFW_CA,12,-122.5584532,41.776561,Croplands,1
gfw,NA,GFW_CA,12,-103.2778777,34.38454853,Croplands,1
gfw,NA,GFW_CA,12,-107.9811151,34.52843198,Croplands,1
gfw,60,GFW_CA,12,-120.346223,35.03202407,Croplands,1
gfw,NA,GFW_CA,12,-113.0350719,36.57877121,Croplands,1
gfw,NA,GFW_CA,12,-118.6915468,37.819766,Croplands,1
gfw,33,GFW_CA,12,-118.4667266,34.56440284,Croplands,1
gfw,NA,GFW_CA,12,-116.1555755,33.46729151,Croplands,1
gfw,43,GFW_CA,12,-118.7095324,35.65252147,Croplands,1
gfw,NA,GFW_CA,12,-113.5116906,34.09678162,Croplands,1
gfw,NA,GFW_CA,12,-107.8911871,35.2748274,Croplands,1
gfw,NA,GFW_CA,12,-112.6483813,32.1093914,Croplands,1
gfw,NA,GFW_CA,12,-105.9847122,36.237048,Croplands,1
gfw,NA,GFW_CA,12,-116.9469424,34.77123531,Croplands,1
gfw,NA,GFW_CA,12,-106.5872302,32.47809276,Croplands,1
gfw,NA,GFW_CA,12,-113.0260791,32.37018017,Croplands,1
gfw,NA,GFW_CA,12,-103.6285971,36.71366194,Croplands,1
gfw,1,GFW_CA,12,-118.7544964,35.94928109,Croplands,1
gfw,NA,GFW_CA,12,-113.169964,34.47447569,Croplands,1
gfw,NA,GFW_CA,12,-117.243705,36.48884405,Croplands,1
gfw,NA,GFW_CA,12,-111.6771583,35.73345591,Croplands,1
gfw,NA,GFW_CA,12,-114.6897482,35.67949962,Croplands,1
gfw,NA,GFW_CA,12,-112.0368705,34.12375977,Croplands,1
gfw,NA,GFW_CA,12,-109.2401079,35.60755789,Croplands,1
gfw,NA,GFW_CA,12,-107.7832734,33.97987631,Croplands,1
gfw,113,GFW_CA,12,-120.1303957,41.09311459,Croplands,1
gfw,NA,GFW_CA,12,-113.5836331,32.85578682,Croplands,1
gfw,NA,GFW_CA,12,-106.6591727,33.70110212,Croplands,1
gfw,NA,GFW_CA,12,-108.3318345,34.39354124,Croplands,1
gfw,NA,GFW_CA,12,-121.3264388,37.54998452,Croplands,1
gfw,NA,GFW_CA,12,-103.7814748,36.02122282,Croplands,1
gfw,NA,GFW_CA,12,-106.5422662,32.1633477,Croplands,1
gfw,NA,GFW_CA,12,-114.0872302,34.27663594,Croplands,1
gfw,251,GFW_CA,12,-119.6267986,38.69205944,Croplands,1
gfw,NA,GFW_CA,12,-104.3210432,36.54280034,Croplands,1
gfw,NA,GFW_CA,12,-113.7365108,35.20288567,Croplands,1
gfw,794,GFW_CA,12,-120.7778777,40.18485028,Croplands,1
gfw,NA,GFW_CA,12,-106.0206835,33.90793458,Croplands,1
gfw,706.9165039,GFW_CA,12,-123.4307554,38.94385549,Croplands,1
gfw,175,GFW_CA,12,-121.4703237,40.87728941,Croplands,1
gfw,NA,GFW_CA,12,-106.8839928,36.92948713,Croplands,1
gfw,NA,GFW_CA,12,-108.9163669,34.7082863,Croplands,1
gfw,NA,GFW_CA,12,-116.5152878,34.06980347,Croplands,1
gfw,NA,GFW_CA,12,-120.4091727,36.71366194,Croplands,1
gfw,264,GFW_CA,12,-123.9073741,41.12908545,Croplands,1
gfw,NA,GFW_CA,12,-118.2059353,36.67769108,Croplands,1
gfw,NA,GFW_CA,12,-114.0692446,35.04101679,Croplands,1
gfw,NA,GFW_CA,12,-108.8264388,34.02483989,Croplands,1
gfw,NA,GFW_CA,12,-107.801259,34.30361408,Croplands,1
gfw,NA,GFW_CA,12,-109.2850719,35.6705069,Croplands,1
gfw,1,GFW_CA,12,-121.5782374,41.12009273,Croplands,1
gfw,NA,GFW_CA,12,-112.9271583,33.95289816,Croplands,1
gfw,NA,GFW_CA,12,-111.506295,33.26045904,Croplands,1
gfw,NA,GFW_CA,12,-106.7401079,31.81263178,Croplands,1
gfw,NA,GFW_CA,12,-110.2473022,36.51582219,Croplands,1
gfw,NA,GFW_CA,12,-104.2760791,33.40434249,Croplands,1
gfw,NA,GFW_CA,12,-108.2688849,32.63996164,Croplands,1
gfw,NA,GFW_CA,12,-110.346223,31.65076289,Croplands,1
gfw,582.9955444,GFW_CA,12,-124.0602518,41.22800533,Croplands,1
gfw,NA,GFW_CA,12,-116.3624101,34.83418432,Croplands,1
gfw,NA,GFW_CA,12,-116.7491007,34.97806778,Croplands,1
gfw,NA,GFW_CA,12,-116.8929856,35.95827381,Croplands,1
gfw,NA,GFW_CA,12,-111.6052158,32.97269213,Croplands,1
gfw,NA,GFW_CA,12,-103.5026978,35.48165987,Croplands,1
gfw,NA,GFW_CA,12,-110.0764388,34.51943927,Croplands,1
gfw,NA,GFW_CA,12,-105.9307554,32.37917288,Croplands,1
gfw,NA,GFW_CA,12,-114.1411871,35.65252147,Croplands,1
gfw,124,GFW_CA,12,-123.3947842,38.73702302,Croplands,1
gfw,254.0000153,GFW_CA,12,-123.9883094,41.48879409,Croplands,1
gfw,NA,GFW_CA,12,-113.5296763,34.01584717,Croplands,1
gfw,NA,GFW_CA,12,-105.7508993,33.08959744,Croplands,1
gfw,NA,GFW_CA,12,-111.9919065,32.28924572,Croplands,1
gfw,NA,GFW_CA,12,-103.6196043,32.96369941,Croplands,1
gfw,NA,GFW_CA,12,-103.0980216,34.16872335,Croplands,1
gfw,NA,GFW_CA,12,-117.0728417,36.74064009,Croplands,1
gfw,56.00000381,GFW_CA,12,-121.830036,36.94747256,Croplands,1
gfw,NA,GFW_CA,12,-112.1717626,33.7460657,Croplands,1
gfw,NA,GFW_CA,12,-104.0152878,36.98344342,Croplands,1
gfw,NA,GFW_CA,12,-107.1627698,33.45829879,Croplands,1
gfw,NA,GFW_CA,12,-111.0116906,36.35395331,Croplands,1
gfw,NA,GFW_CA,12,-111.0026978,33.66513125,Croplands,1
gfw,NA,GFW_CA,12,-104.4649281,32.04644239,Croplands,1
gfw,NA,GFW_CA,12,-117.2526978,35.81439035,Croplands,1
gfw,424.8518066,GFW_CA,12,-123.7185252,41.22800533,Croplands,1
gfw,546,GFW_CA,12,-122.7922662,39.73521449,Croplands,1
gfw,2,GFW_CA,12,-122.6303957,39.50140387,Croplands,1
gfw,NA,GFW_CA,12,-106.272482,35.56259431,Croplands,1
gfw,NA,GFW_CA,12,-111.8839928,34.0877889,Croplands,1
gfw,NA,GFW_CA,12,-116.7041367,34.45649025,Croplands,1
gfw,NA,GFW_CA,12,-113.6915468,36.93847984,Croplands,1
gfw,NA,GFW_CA,12,-103.0980216,34.30361408,Croplands,1
gfw,NA,GFW_CA,12,-106.5422662,32.19032585,Croplands,1
gfw,NA,GFW_CA,12,-112.1357914,36.0661864,Croplands,1
gfw,NA,GFW_CA,12,-107.0278777,35.16691481,Croplands,1
gfw,1109,GFW_CA,12,-119.6627698,37.63991168,Croplands,1
gfw,501.9999695,GFW_CA,12,-122.5944245,41.05714372,Croplands,1
gfw,NA,GFW_CA,12,-112.8552158,32.37018017,Croplands,1
gfw,NA,GFW_CA,12,-111.3534173,34.07879619,Croplands,1
gfw,608,GFW_CA,12,-122.9811151,41.3808815,Croplands,1
gfw,NA,GFW_CA,12,-107.6843525,36.11114998,Croplands,1
gfw,NA,GFW_CA,12,-109.7886691,36.67769108,Croplands,1
gfw,NA,GFW_CA,12,-104.8336331,36.48884405,Croplands,1
gfw,301,GFW_CA,12,-123.5566547,41.65965569,Croplands,1
gfw,NA,GFW_CA,12,-113.2958633,36.76761824,Croplands,1
gfw,NA,GFW_CA,12,-106.9649281,36.69567651,Croplands,1
gfw,NA,GFW_CA,12,-106.5422662,35.80539764,Croplands,1
gfw,NA,GFW_CA,12,-112.6214029,35.99424467,Croplands,1
gfw,NA,GFW_CA,12,-111.9019784,32.1093914,Croplands,1
gfw,NA,GFW_CA,12,-113.2329137,32.55003448,Croplands,1
gfw,NA,GFW_CA,12,-104.4919065,36.38992417,Croplands,1
gfw,NA,GFW_CA,12,-112.7473022,35.68849233,Croplands,1
gfw,NA,GFW_CA,12,-121.5152878,38.35932895,Croplands,1
gfw,NA,GFW_CA,12,-104.9415468,33.6921094,Croplands,1
gfw,3,GFW_CA,12,-120.5890288,37.48703551,Croplands,1
gfw,NA,GFW_CA,12,-112.5584532,35.29281283,Croplands,1
gfw,NA,GFW_CA,12,-106.1555755,36.8575454,Croplands,1
gfw,NA,GFW_CA,12,-109.9595324,32.90974312,Croplands,1
gfw,NA,GFW_CA,12,-107.0998201,35.7244632,Croplands,1
gfw,54,GFW_CA,12,-122.9541367,41.03915829,Croplands,1
gfw,NA,GFW_CA,12,-120.2203237,37.01042157,Croplands,1
gfw,NA,GFW_CA,12,-106.9289568,34.38454853,Croplands,1
gfw,1,GFW_CA,12,-120.3732014,40.5355662,Croplands,1
gfw,NA,GFW_CA,12,-109.5638489,33.61117496,Croplands,1
gfw,NA,GFW_CA,12,-106.2365108,34.73526445,Croplands,1
gfw,NA,GFW_CA,12,-116.875,35.71547048,Croplands,1
gfw,NA,GFW_CA,12,-105.8138489,33.45829879,Croplands,1
gfw,NA,GFW_CA,12,-113.772482,35.75144134,Croplands,1
gfw,1.111007929,GFW_CA,12,-118.7365108,34.59138099,Croplands,1
gfw,NA,GFW_CA,12,-117.7113309,34.66332272,Croplands,1
gfw,NA,GFW_CA,12,-108.3678058,34.17771606,Croplands,1
gfw,NA,GFW_CA,12,-110.7598921,31.73169734,Croplands,1
gfw,NA,GFW_CA,12,-115.5080935,34.37555581,Croplands,1
gfw,NA,GFW_CA,12,-120.5260791,35.18490024,Croplands,1
gfw,NA,GFW_CA,12,-105.1573741,35.13094395,Croplands,1
gfw,NA,GFW_CA,12,-116.5872302,33.93491273,Croplands,1
gfw,NA,GFW_CA,12,-109.1142086,32.67593251,Croplands,1
gfw,NA,GFW_CA,12,-103.682554,36.33596788,Croplands,1
gfw,NA,GFW_CA,12,-105.4631295,33.66513125,Croplands,1
gfw,378.9999695,GFW_CA,12,-123.0260791,41.17404903,Croplands,1
gfw,NA,GFW_CA,12,-110.8767986,34.16872335,Croplands,1
gfw,NA,GFW_CA,12,-113.7365108,32.3342093,Croplands,1
gfw,NA,GFW_CA,12,-115.256295,34.4834684,Croplands,1
gfw,NA,GFW_CA,12,-106.7401079,34.60936642,Croplands,1
gfw,NA,GFW_CA,12,-106.7580935,33.96189088,Croplands,1
gfw,NA,GFW_CA,12,-110.3282374,33.20650274,Croplands,1
gfw,177,GFW_CA,12,-120.6070144,40.7064278,Croplands,1
gfw,NA,GFW_CA,12,-105.5080935,32.77485238,Croplands,1
gfw,70,GFW_CA,12,-120.067446,37.75681699,Croplands,1
gfw,NA,GFW_CA,12,-111.1645683,33.58419681,Croplands,1
gfw,NA,GFW_CA,12,-110.6070144,35.15792209,Croplands,1
gfw,NA,GFW_CA,12,-107.7832734,34.12375977,Croplands,1
gfw,1,GFW_CA,12,-118.0710432,34.34857766,Croplands,1
gfw,NA,GFW_CA,12,-111.6681655,33.26045904,Croplands,1
gfw,4,GFW_CA,12,-123.5926259,40.55355163,Croplands,1
gfw,NA,GFW_CA,12,-110.625,34.54641741,Croplands,1
gfw,253.0000153,GFW_CA,12,-121.3714029,39.58233832,Croplands,1
gfw,NA,GFW_CA,12,-116.1106115,35.08598037,Croplands,1
gfw,NA,GFW_CA,12,-114.0332734,32.5590272,Croplands,1
gfw,NA,GFW_CA,12,-108.0350719,33.10758287,Croplands,1
gfw,NA,GFW_CA,12,-109.4109712,34.85216975,Croplands,1
gfw,2,GFW_CA,12,-121.4703237,38.06256933,Croplands,1
gfw,NA,GFW_CA,13,-109.7976619,33.6921094,Urban and Built-up,1
gfw,NA,GFW_CA,13,-106.6861511,35.04101679,Urban and Built-up,1
gfw,NA,GFW_CA,13,-106.1016187,33.61117496,Urban and Built-up,1
gfw,NA,GFW_CA,13,-119.2041367,34.95108963,Urban and Built-up,1
gfw,NA,GFW_CA,13,-113.1879496,36.49783676,Urban and Built-up,1
gfw,1,GFW_CA,13,-122.6034173,40.11290855,Urban and Built-up,1
gfw,NA,GFW_CA,13,-115.4091727,34.42951211,Urban and Built-up,1
gfw,NA,GFW_CA,13,-114.5188849,34.33059223,Urban and Built-up,1
gfw,NA,GFW_CA,13,-121.8839928,38.64709586,Urban and Built-up,1
gfw,NA,GFW_CA,13,-110.669964,34.26764322,Urban and Built-up,1
gfw,NA,GFW_CA,13,-104.419964,36.6866838,Urban and Built-up,1
gfw,598,GFW_CA,13,-120.5620504,39.1776661,Urban and Built-up,1
gfw,NA,GFW_CA,13,-105.2293165,33.05362657,Urban and Built-up,1
gfw,202.9999847,GFW_CA,13,-122.4055755,41.33591792,Urban and Built-up,1
gfw,846,GFW_CA,13,-123.3318345,41.04815101,Urban and Built-up,1
gfw,NA,GFW_CA,13,-115.7958633,33.07161201,Urban and Built-up,1
gfw,NA,GFW_CA,13,-105.5170863,36.92948713,Urban and Built-up,1
gfw,1,GFW_CA,13,-119.5008993,36.33596788,Urban and Built-up,1
gfw,NA,GFW_CA,13,-116.0566547,34.24965779,Urban and Built-up,1
gfw,NA,GFW_CA,13,-111.4073741,31.8216245,Urban and Built-up,1
gfw,NA,GFW_CA,13,-105.5530576,32.60399078,Urban and Built-up,1
gfw,NA,GFW_CA,13,-108.1969424,34.23167236,Urban and Built-up,1
gfw,NA,GFW_CA,13,-112.3606115,31.95651523,Urban and Built-up,1
gfw,NA,GFW_CA,13,-120.0044964,39.81614893,Urban and Built-up,1
gfw,242.9999847,GFW_CA,13,-121.1106115,40.96721656,Urban and Built-up,1
gfw,NA,GFW_CA,13,-112.3156475,34.43850482,Urban and Built-up,1
gfw,334,GFW_CA,13,-119.7886691,38.09854019,Urban and Built-up,1
gfw,NA,GFW_CA,13,-104.4109712,34.28562865,Urban and Built-up,1
gfw,NA,GFW_CA,13,-118.0710432,36.05719368,Urban and Built-up,1
gfw,NA,GFW_CA,13,-110.9217626,34.20469421,Urban and Built-up,1
gfw,NA,GFW_CA,13,-115.1843525,34.69030087,Urban and Built-up,1
gfw,NA,GFW_CA,13,-114.3660072,34.59138099,Urban and Built-up,1
gfw,NA,GFW_CA,13,-116.2095324,34.74425716,Urban and Built-up,1
gfw,NA,GFW_CA,13,-104.5098921,32.41514375,Urban and Built-up,1
gfw,NA,GFW_CA,13,-106.7491007,35.3287837,Urban and Built-up,1
gfw,NA,GFW_CA,13,-111.1375899,31.43493771,Urban and Built-up,1
gfw,NA,GFW_CA,13,-105.8048561,36.84855268,Urban and Built-up,1
gfw,NA,GFW_CA,13,-108.3138489,32.08241326,Urban and Built-up,1
gfw,NA,GFW_CA,13,-106.7131295,35.77841949,Urban and Built-up,1
gfw,NA,GFW_CA,13,-111.3714029,32.00147881,Urban and Built-up,1
gfw,NA,GFW_CA,13,-115.3372302,34.19570149,Urban and Built-up,1
gfw,4,GFW_CA,13,-121.8390288,40.14887942,Urban and Built-up,1
gfw,NA,GFW_CA,13,-113.2059353,35.08598037,Urban and Built-up,1
gfw,NA,GFW_CA,13,-115.5350719,34.4834684,Urban and Built-up,1
gfw,2.076268196,GFW_CA,13,-118.8084532,34.1417452,Urban and Built-up,1
gfw,580,GFW_CA,13,-122.2167266,37.09135601,Urban and Built-up,1
gfw,NA,GFW_CA,13,-109.5728417,31.48889401,Urban and Built-up,1
gfw,NA,GFW_CA,13,-111.3803957,32.25327486,Urban and Built-up,1
gfw,NA,GFW_CA,13,-108.0890288,35.76942678,Urban and Built-up,1
gfw,321.6344604,GFW_CA,13,-122.4865108,40.87728941,Urban and Built-up,1
gfw,NA,GFW_CA,13,-115.3102518,33.71009483,Urban and Built-up,1
gfw,NA,GFW_CA,13,-110.8318345,35.48165987,Urban and Built-up,1
gfw,NA,GFW_CA,13,-108.9523381,31.92054437,Urban and Built-up,1
gfw,NA,GFW_CA,13,-110.5710432,31.44393043,Urban and Built-up,1
gfw,NA,GFW_CA,13,-106.6052158,33.36837163,Urban and Built-up,1
gfw,NA,GFW_CA,13,-118.4667266,37.89170773,Urban and Built-up,1
gfw,NA,GFW_CA,13,-111.6052158,35.00504592,Urban and Built-up,1
gfw,230,GFW_CA,13,-122.6483813,39.26759326,Urban and Built-up,1
gfw,NA,GFW_CA,13,-112.1357914,32.09140597,Urban and Built-up,1
gfw,NA,GFW_CA,13,-112.5494604,33.60218224,Urban and Built-up,1
gfw,NA,GFW_CA,13,-110.8318345,32.20831128,Urban and Built-up,1
gfw,NA,GFW_CA,13,-118.6465827,34.90612605,Urban and Built-up,1
gfw,NA,GFW_CA,13,-114.1052158,33.5752041,Urban and Built-up,1
gfw,NA,GFW_CA,13,-105.1933453,36.8575454,Urban and Built-up,1
gfw,NA,GFW_CA,13,-110.8228417,35.13094395,Urban and Built-up,1
gfw,NA,GFW_CA,13,-109.5188849,34.33958495,Urban and Built-up,1
gfw,NA,GFW_CA,13,-119.5908273,35.85935393,Urban and Built-up,1
gfw,NA,GFW_CA,13,-117.2257194,36.17409899,Urban and Built-up,1
gfw,107.6847763,GFW_CA,13,-122.1897482,41.67764112,Urban and Built-up,1
gfw,NA,GFW_CA,13,-105.3911871,35.78741221,Urban and Built-up,1
gfw,NA,GFW_CA,13,-113.7544964,32.9547067,Urban and Built-up,1
gfw,NA,GFW_CA,13,-107.8732014,36.6866838,Urban and Built-up,1
gfw,533,GFW_CA,13,-118.6375899,36.81258182,Urban and Built-up,1
gfw,NA,GFW_CA,13,-116.0566547,33.99786174,Urban and Built-up,1
gfw,NA,GFW_CA,13,-109.7167266,33.19751003,Urban and Built-up,1
gfw,NA,GFW_CA,13,-115.8767986,35.85036122,Urban and Built-up,1
gfw,88,GFW_CA,13,-120.5350719,41.04815101,Urban and Built-up,1
gfw,NA,GFW_CA,13,-107.3246403,35.31979098,Urban and Built-up,1
gfw,60,GFW_CA,13,-120.625,36.04820097,Urban and Built-up,1
gfw,5,GFW_CA,13,-118.2419065,34.5374247,Urban and Built-up,1
gfw,NA,GFW_CA,13,-113.4217626,34.96907506,Urban and Built-up,1
gfw,NA,GFW_CA,13,-105.4091727,36.87553083,Urban and Built-up,1
gfw,NA,GFW_CA,13,-105.9127698,36.27301887,Urban and Built-up,1
gfw,NA,GFW_CA,13,-103.5746403,33.3503862,Urban and Built-up,1
gfw,NA,GFW_CA,13,-117.8642086,35.26583468,Urban and Built-up,1
gfw,NA,GFW_CA,13,-104.1501799,34.86116247,Urban and Built-up,1
gfw,NA,GFW_CA,13,-122.4955036,39.59133103,Urban and Built-up,1
gfw,NA,GFW_CA,13,-117.756295,34.02483989,Urban and Built-up,1
gfw,NA,GFW_CA,13,-112.3606115,36.1201427,Urban and Built-up,1
gfw,NA,GFW_CA,13,-109.5638489,32.01047153,Urban and Built-up,1
gfw,2,GFW_CA,13,-120.6789568,41.96540803,Urban and Built-up,1
gfw,NA,GFW_CA,13,-108.7185252,36.08417183,Urban and Built-up,1
gfw,2.244817495,GFW_CA,13,-122.5044964,40.50858805,Urban and Built-up,1
gfw,229.6398926,GFW_CA,13,-121.5602518,40.65247151,Urban and Built-up,1
gfw,NA,GFW_CA,13,-108.9523381,33.76405113,Urban and Built-up,1
gfw,NA,GFW_CA,13,-120.8857914,37.00142885,Urban and Built-up,1
gfw,NA,GFW_CA,13,-106.7041367,31.85759536,Urban and Built-up,1
gfw,NA,GFW_CA,13,-105.9307554,34.30361408,Urban and Built-up,1
gfw,NA,GFW_CA,13,-108.8803957,34.51044655,Urban and Built-up,1
gfw,NA,GFW_CA,13,-112.7023381,33.70110212,Urban and Built-up,1
gfw,NA,GFW_CA,13,-107.0548561,36.1201427,Urban and Built-up,1
gfw,NA,GFW_CA,13,-111.2185252,35.98525196,Urban and Built-up,1
gfw,NA,GFW_CA,13,-121.7131295,41.83051729,Urban and Built-up,1
gfw,359,GFW_CA,13,-123.9253597,40.0229814,Urban and Built-up,1
gfw,NA,GFW_CA,13,-113.9703237,34.37555581,Urban and Built-up,1
gfw,NA,GFW_CA,13,-114.4919065,33.82700014,Urban and Built-up,1
gfw,NA,GFW_CA,13,-108.0710432,36.28201158,Urban and Built-up,1
gfw,NA,GFW_CA,13,-113.9073741,33.1795246,Urban and Built-up,1
gfw,NA,GFW_CA,13,-112.3426259,32.04644239,Urban and Built-up,1
gfw,NA,GFW_CA,13,-110.9667266,31.72270462,Urban and Built-up,1
gfw,93,GFW_CA,14,-121.1285971,39.04277536,Cropland/Natural Vegetation Mosaic,1
gfw,NA,GFW_CA,14,-112.6483813,32.31622387,Cropland/Natural Vegetation Mosaic,1
gfw,NA,GFW_CA,14,-122.4415468,41.776561,Cropland/Natural Vegetation Mosaic,1
gfw,NA,GFW_CA,14,-112.0638489,31.66874833,Cropland/Natural Vegetation Mosaic,1
gfw,NA,GFW_CA,14,-105.4001799,34.22267964,Cropland/Natural Vegetation Mosaic,1
gfw,NA,GFW_CA,14,-117.9091727,36.51582219,Cropland/Natural Vegetation Mosaic,1
gfw,NA,GFW_CA,14,-107.4145683,34.78022803,Cropland/Natural Vegetation Mosaic,1
gfw,NA,GFW_CA,14,-120.4181655,40.80534768,Cropland/Natural Vegetation Mosaic,1
gfw,NA,GFW_CA,14,-111.6232014,34.01584717,Cropland/Natural Vegetation Mosaic,1
gfw,NA,GFW_CA,14,-103.169964,36.13812813,Cropland/Natural Vegetation Mosaic,1
gfw,42.84333038,GFW_CA,14,-120.5710432,38.14350377,Cropland/Natural Vegetation Mosaic,1
gfw,NA,GFW_CA,14,-103.8893885,35.58057974,Cropland/Natural Vegetation Mosaic,1
gfw,NA,GFW_CA,14,-105.6519784,36.00323739,Cropland/Natural Vegetation Mosaic,1
gfw,NA,GFW_CA,14,-103.6196043,33.26945176,Cropland/Natural Vegetation Mosaic,1
gfw,NA,GFW_CA,14,-120.1393885,37.14531231,Cropland/Natural Vegetation Mosaic,1
gfw,NA,GFW_CA,14,-105.8857914,32.34320202,Cropland/Natural Vegetation Mosaic,1
gfw,73,GFW_CA,14,-120.3911871,39.7442072,Cropland/Natural Vegetation Mosaic,1
gfw,NA,GFW_CA,14,-115.1933453,33.16153916,Cropland/Natural Vegetation Mosaic,1
gfw,NA,GFW_CA,14,-112.2167266,34.15973063,Cropland/Natural Vegetation Mosaic,1
gfw,NA,GFW_CA,14,-105.9307554,35.57158703,Cropland/Natural Vegetation Mosaic,1
gfw,NA,GFW_CA,14,-108.9073741,36.44388047,Cropland/Natural Vegetation Mosaic,1
gfw,NA,GFW_CA,14,-112.8192446,32.59499806,Cropland/Natural Vegetation Mosaic,1
